Country,Sales,Date,Time
Brazil,0.39,1/14/2018 0:00,6:47:00 AM
Mexico,29.97,1/19/2018 0:00,2:52:00 AM
United,0.96,1/21/2018 0:00,3:12:00 AM
Colombia,40.14,1/21/2018 0:00,10:43:00 AM
Greece,71.34,1/22/2018 0:00,2:15:00 AM
Brazil,38.97,1/23/2018 0:00,4:38:00 AM
China,38.25,1/24/2018 0:00,1:58:00 AM
China,89.97,1/27/2018 0:00,9:38:00 AM
Philippines,0.66,1/28/2018 0:00,6:14:00 AM
South,113.97,1/29/2018 0:00,4:40:00 AM
Indonesia,71.1,1/30/2018 0:00,7:01:00 AM
Indonesia,59.97,2/5/2018 0:00,4:53:00 AM
Philippines,0.66,2/25/2018 0:00,5:56:00 AM
Philippines,11.4,3/14/2018 0:00,5:52:00 AM
Indonesia,11.31,4/29/2018 0:00,10:23:00 AM
France,47.07,6/4/2018 0:00,6:49:00 AM
France,32.97,7/26/2018 0:00,8:51:00 AM
China,2.7,7/28/2018 0:00,2:26:00 AM
China,47.28,9/16/2018 0:00,12:25:00 PM
China,68.97,9/17/2018 0:00,8:15:00 AM
France,0.0,9/23/2018 0:00,7:22:00 AM
Philippines,0.0,10/7/2018 0:00,12:40:00 PM
Mexico,56.34,1/8/2019 0:00,10:12:00 AM
China,7278.18,1/10/2019 0:00,7:11:00 AM
China,11.68,3/4/2019 0:00,4:03:00 AM
Mexico,26198.44,4/3/2019 0:00,1:29:00 AM
China,43.96,4/15/2019 0:00,6:02:00 AM
Indonesia,88.48,4/19/2019 0:00,6:46:00 AM
Colombia,151.16,8/7/2019 0:00,9:20:00 AM
China,0.0,9/4/2019 0:00,9:30:00 AM
Philippines,14.99,9/4/2019 0:00,1:49:00 AM
China,68.0,10/6/2019 0:00,12:35:00 PM
Brazil,50.98,10/17/2019 0:00,10:04:00 AM
China,0.0,10/27/2019 0:00,9:21:00 AM
France,1197.75,11/20/2019 0:00,7:14:00 AM
Togo,31.36,12/4/2019 0:00,9:22:00 AM
Germany,55.47,3/30/2020 0:00,6:29:00 AM
China,0.0,4/12/2020 0:00,12:02:00 PM
China,499.95,4/19/2020 0:00,11:14:00 AM
Colombia,3828.78,4/20/2020 0:00,5:06:00 AM
China,0.0,5/15/2020 0:00,9:42:00 AM
France,1027.18,7/23/2020 0:00,5:10:00 AM
Bangladesh,0.0,9/20/2020 0:00,3:04:00 AM
South,11.97,10/5/2020 0:00,5:58:00 AM
China,17.98,12/24/2020 0:00,12:29:00 PM
Brazil,24.49,12/25/2020 0:00,11:01:00 AM
Brazil,7.96,3/4/2021 0:00,1:46:00 AM
Mali,83.98,4/21/2021 0:00,11:09:00 AM
South,279.96,6/12/2021 0:00,6:26:00 AM
China,19.49,4/31/2019,5:11:00 AM
China,0.0,9/31/2021,8:37:00 AM
China,29.94,1/3/2018 0:00,11:11:00 AM
Indonesia,107.97,1/6/2018 0:00,10:20:00 AM
Indonesia,86.97,1/8/2018 0:00,4:03:00 AM
Indonesia,0.72,1/10/2018 0:00,4:14:00 AM
France,29.67,1/13/2018 0:00,12:08:00 PM
China,41.97,1/14/2018 0:00,8:56:00 AM
China,0.72,1/16/2018 0:00,1:57:00 AM
Japan,74.97,1/18/2018 0:00,2:40:00 AM
Indonesia,29.97,1/22/2018 0:00,8:39:00 AM
Colombia,17.97,1/22/2018 0:00,9:45:00 AM
Indonesia,14.97,1/23/2018 0:00,5:42:00 AM
Indonesia,38.97,1/29/2018 0:00,11:46:00 AM
Indonesia,1.32,2/14/2018 0:00,7:22:00 AM
China,29.97,2/17/2018 0:00,1:00:00 AM
Albania,0.78,3/12/2018 0:00,9:35:00 AM
Indonesia,47.97,3/30/2018 0:00,3:01:00 AM
Colombia,25.5,3/31/2018 0:00,2:15:00 AM
France,25.89,4/21/2018 0:00,12:25:00 PM
China,56.91,4/26/2018 0:00,6:44:00 AM
Indonesia,65.94,5/5/2018 0:00,6:31:00 AM
China,35.97,5/7/2018 0:00,3:56:00 AM
Indonesia,29.97,7/28/2018 0:00,4:58:00 AM
China,53.97,8/9/2018 0:00,10:50:00 AM
Japan,53.97,8/10/2018 0:00,4:48:00 AM
China,2.01,8/15/2018 0:00,2:44:00 AM
Indonesia,29.79,8/21/2018 0:00,8:50:00 AM
Brazil,0.0,10/6/2018 0:00,5:43:00 AM
Brazil,35.91,10/18/2018 0:00,6:54:00 AM
Philippines,439.96,12/13/2018 0:00,2:47:00 AM
Germany,20.97,12/13/2018 0:00,7:55:00 AM
China,50.96,2/7/2019 0:00,10:05:00 AM
China,159.96,2/17/2019 0:00,8:22:00 AM
Indonesia,387.96,4/1/2019 0:00,1:27:00 AM
China,299.99,4/6/2019 0:00,5:17:00 AM
China,25.99,5/13/2019 0:00,6:51:00 AM
Philippines,1275.56,7/13/2019 0:00,1:22:00 AM
China,599.8,7/20/2019 0:00,1:38:00 AM
Indonesia,2.28,7/30/2019 0:00,3:49:00 AM
Colombia,34.89,8/13/2019 0:00,10:47:00 AM
China,528.77,8/18/2019 0:00,6:08:00 AM
China,116.94,9/5/2019 0:00,6:00:00 AM
China,2399.76,9/14/2019 0:00,12:45:00 PM
China,0.0,10/3/2019 0:00,2:08:00 AM
Greece,39.98,10/19/2019 0:00,11:33:00 AM
Philippines,0.88,12/18/2019 0:00,1:45:00 AM
China,109.99,12/23/2019 0:00,8:06:00 AM
France,1427.16,1/4/2020 0:00,11:44:00 AM
China,90.34,1/12/2020 0:00,2:18:00 AM
Philippines,8.99,1/22/2020 0:00,6:00:00 AM
China,19.53,1/24/2020 0:00,10:26:00 AM
Indonesia,23.36,1/31/2020 0:00,3:19:00 AM
China,169.99,5/6/2020 0:00,3:01:00 AM
Ecuador,14.12,6/15/2020 0:00,7:15:00 AM
Philippines,3.66,7/3/2020 0:00,11:43:00 AM
Indonesia,1.2,7/8/2020 0:00,8:19:00 AM
Indonesia,98.05,7/12/2020 0:00,1:44:00 AM
China,0.59,8/2/2020 0:00,12:25:00 PM
Philippines,1305.36,8/30/2020 0:00,12:02:00 PM
China,139.9,9/22/2020 0:00,6:47:00 AM
China,25.99,9/27/2020 0:00,3:38:00 AM
China,0.0,10/14/2020 0:00,1:17:00 AM
Philippines,7.98,10/23/2020 0:00,6:08:00 AM
China,1224.02,12/23/2020 0:00,3:56:00 AM
Indonesia,4.8,12/23/2020 0:00,11:17:00 AM
Philippines,48655.53,2/4/2021 0:00,10:08:00 AM
Philippines,149.97,3/14/2021 0:00,2:01:00 AM
Philippines,21.98,3/19/2021 0:00,1:17:00 AM
China,6.0,7/16/2021 0:00,11:46:00 AM
Colombia,20.97,1/7/2018 0:00,4:19:00 AM
Philippines,59.97,1/9/2018 0:00,1:35:00 AM
Brazil,71.43,1/9/2018 0:00,11:13:00 AM
Brazil,0.66,1/14/2018 0:00,7:17:00 AM
Indonesia,0.78,1/15/2018 0:00,8:05:00 AM
China,11.22,1/21/2018 0:00,11:13:00 AM
China,25.47,1/22/2018 0:00,6:13:00 AM
Indonesia,53.97,1/27/2018 0:00,10:25:00 AM
China,59.94,2/20/2018 0:00,4:12:00 AM
China,59.94,5/11/2018 0:00,8:07:00 AM
Bangladesh,26.16,6/13/2018 0:00,5:09:00 AM
Brazil,56.94,7/8/2018 0:00,12:55:00 PM
Indonesia,74.94,7/13/2018 0:00,12:33:00 PM
China,29.37,9/4/2018 0:00,12:48:00 PM
Brazil,0.0,9/12/2018 0:00,2:25:00 AM
China,41.49,10/27/2018 0:00,1:12:00 AM
China,599.8,1/28/2019 0:00,3:25:00 AM
Indonesia,15331.68,2/1/2019 0:00,9:47:00 AM
Albania,5348.93,3/13/2019 0:00,4:28:00 AM
Japan,0.0,5/13/2019 0:00,4:36:00 AM
France,52.86,8/1/2019 0:00,10:07:00 AM
China,4918.36,8/22/2019 0:00,1:35:00 AM
China,1991.84,9/30/2019 0:00,6:36:00 AM
Brazil,0.0,10/4/2019 0:00,10:45:00 AM
Panama,15.58,10/5/2019 0:00,10:53:00 AM
Canada,159.96,10/13/2019 0:00,1:55:00 AM
China,99.98,10/27/2019 0:00,11:04:00 AM
Indonesia,897.0,12/30/2019 0:00,5:21:00 AM
China,4484.31,1/16/2020 0:00,9:06:00 AM
Philippines,0.52,2/15/2020 0:00,2:33:00 AM
China,18.99,2/17/2020 0:00,12:40:00 PM
China,80.96,2/18/2020 0:00,3:43:00 AM
France,2538.73,3/5/2020 0:00,9:19:00 AM
Ecuador,915.52,3/27/2020 0:00,2:25:00 AM
Indonesia,0.0,4/4/2020 0:00,6:19:00 AM
China,179.94,7/4/2020 0:00,4:02:00 AM
Colombia,99.98,8/1/2020 0:00,4:53:00 AM
China,725.5,8/11/2020 0:00,5:09:00 AM
Indonesia,61.74,8/17/2020 0:00,2:14:00 AM
Colombia,186.66,8/25/2020 0:00,1:53:00 AM
China,49.99,9/12/2020 0:00,2:50:00 AM
Greece,159.96,10/2/2020 0:00,9:12:00 AM
China,78.75,10/28/2020 0:00,4:33:00 AM
Philippines,37.38,10/30/2020 0:00,11:14:00 AM
China,79.98,11/6/2020 0:00,6:36:00 AM
Germany,39.99,12/7/2020 0:00,9:13:00 AM
Colombia,1.34,12/11/2020 0:00,5:00:00 AM
China,629.79,4/1/2021 0:00,4:50:00 AM
Indonesia,54.88,4/8/2021 0:00,11:03:00 AM
Philippines,0.0,4/17/2021 0:00,4:38:00 AM
China,435.89,7/3/2021 0:00,7:39:00 AM
Bahamas,1.88,7/20/2021 0:00,3:03:00 AM
China,99.96,12/14/2021 0:00,12:50:00 PM
China,4858.38,12/14/2021 0:00,3:00:00 AM
China,0.0,4/31/2020,5:47:00 PM
China,117.36,1/1/2018 0:00,4:58:00 AM
Brazil,44.85,1/3/2018 0:00,5:41:00 AM
China,44.97,1/5/2018 0:00,1:55:00 AM
Indonesia,21.9,1/8/2018 0:00,2:25:00 AM
Brazil,59.97,1/15/2018 0:00,7:54:00 AM
Indonesia,0.6,1/16/2018 0:00,1:57:00 AM
China,77.85,1/17/2018 0:00,3:17:00 AM
Indonesia,0.96,1/21/2018 0:00,6:59:00 AM
Indonesia,0.51,1/23/2018 0:00,9:18:00 AM
Indonesia,59.91,1/23/2018 0:00,10:49:00 AM
Brazil,41.85,1/29/2018 0:00,6:51:00 AM
Indonesia,58.2,2/14/2018 0:00,10:32:00 AM
China,104.97,2/24/2018 0:00,12:24:00 PM
Panama,92.97,3/2/2018 0:00,1:21:00 AM
Brazil,78.9,3/13/2018 0:00,7:01:00 AM
China,0.42,3/18/2018 0:00,12:29:00 PM
France,83.97,4/17/2018 0:00,8:48:00 AM
Indonesia,89.97,4/23/2018 0:00,6:02:00 AM
China,26.97,5/11/2018 0:00,4:26:00 AM
France,59.97,5/18/2018 0:00,1:55:00 AM
China,20.97,6/1/2018 0:00,1:59:00 AM
Indonesia,1.59,7/5/2018 0:00,12:31:00 PM
Indonesia,38.97,7/17/2018 0:00,10:24:00 AM
Brazil,44.85,7/25/2018 0:00,11:23:00 AM
South,59.94,7/28/2018 0:00,8:26:00 AM
France,35.97,8/11/2018 0:00,7:01:00 AM
Japan,26.22,9/5/2018 0:00,2:51:00 AM
Philippines,71.97,9/18/2018 0:00,11:30:00 AM
China,0.0,10/10/2018 0:00,3:28:00 AM
Japan,0.0,10/13/2020 0:00,11:57:00 AM
China,663.0,12/22/2018 0:00,5:28:00 AM
Brazil,83.97,1/20/2019 0:00,7:34:00 AM
China,359.94,2/3/2019 0:00,2:07:00 AM
Philippines,359.92,3/15/2019 0:00,12:27:00 PM
China,298.77,4/22/2019 0:00,12:45:00 PM
Indonesia,0.0,5/11/2019 0:00,6:09:00 AM
Japan,23.43,9/13/2019 0:00,7:23:00 AM
Philippines,119.94,9/29/2019 0:00,2:59:00 AM
South,25.98,10/6/2019 0:00,8:48:00 AM
Mexico,75.8,10/7/2019 0:00,3:17:00 AM
China,119.97,11/4/2019 0:00,12:22:00 PM
China,18123.55,2/4/2020 0:00,12:08:00 PM
Brazil,99.98,2/25/2020 0:00,9:02:00 AM
China,3.6,3/3/2020 0:00,2:00:00 AM
Japan,27.92,3/9/2020 0:00,11:01:00 AM
China,0.0,4/10/2020 0:00,3:03:00 AM
Indonesia,0.81,6/7/2020 0:00,11:32:00 AM
China,40.76,8/10/2020 0:00,7:33:00 AM
China,129.98,8/22/2020 0:00,1:55:00 AM
South,0.0,9/5/2020 0:00,5:56:00 AM
Indonesia,14248.1,9/6/2020 0:00,11:12:00 AM
Mexico,5122.17,10/1/2020 0:00,12:49:00 PM
Japan,595.68,12/1/2020 0:00,10:07:00 AM
China,59.99,12/31/2020 0:00,9:05:00 AM
China,11.2,1/5/2021 0:00,10:51:00 AM
China,69.78,10/1/2021 0:00,4:39:00 AM
China,29.67,1/5/2018 0:00,6:10:00 AM
Indonesia,38.85,1/7/2018 0:00,10:50:00 AM
Brazil,98.4,1/9/2018 0:00,12:10:00 PM
Brazil,59.97,1/9/2018 0:00,2:23:00 AM
Indonesia,47.97,1/11/2018 0:00,5:00:00 AM
Indonesia,24.9,1/12/2018 0:00,5:39:00 AM
China,11.37,1/24/2018 0:00,12:05:00 PM
Brazil,47.94,1/27/2018 0:00,8:22:00 AM
Philippines,24.57,1/27/2018 0:00,7:36:00 AM
Brazil,26.97,2/1/2018 0:00,11:16:00 AM
China,0.45,2/2/2018 0:00,7:38:00 AM
Chile,1.17,3/22/2018 0:00,2:58:00 AM
Indonesia,0.96,3/23/2018 0:00,12:43:00 PM
China,116.97,4/2/2018 0:00,9:49:00 AM
Brazil,92.97,4/15/2018 0:00,10:58:00 AM
Indonesia,21.63,5/6/2018 0:00,9:41:00 AM
Brazil,11.4,5/26/2018 0:00,2:59:00 AM
Philippines,23.97,6/23/2018 0:00,6:56:00 AM
Indonesia,1.89,7/5/2018 0:00,5:28:00 AM
Germany,86.97,7/7/2018 0:00,4:07:00 AM
Bahamas,59.97,7/20/2018 0:00,12:59:00 PM
Indonesia,67.17,8/3/2018 0:00,1:59:00 AM
China,26.97,8/21/2018 0:00,4:00:00 AM
France,56.07,9/2/2018 0:00,9:51:00 AM
Philippines,29.94,10/9/2018 0:00,5:55:00 AM
China,0.0,10/21/2018 0:00,7:36:00 AM
Indonesia,0.0,10/26/2018 0:00,1:27:00 AM
Japan,26.97,10/28/2018 0:00,10:27:00 AM
France,45.5,8/30/2020 0:00,2:31:00 AM
Albania,51.96,12/12/2018 0:00,3:03:00 AM
Japan,19.99,1/1/2019 0:00,5:17:00 AM
Japan,3449.31,2/25/2019 0:00,4:08:00 AM
United,23.97,3/3/2019 0:00,2:33:00 AM
Indonesia,12.99,3/18/2019 0:00,11:48:00 AM
Brazil,399.6,8/18/2019 0:00,2:28:00 AM
China,0.0,10/6/2019 0:00,11:12:00 AM
United,0.0,10/15/2019 0:00,1:03:00 AM
Indonesia,1597.77,11/26/2019 0:00,11:49:00 AM
China,55.92,1/6/2020 0:00,8:10:00 AM
Japan,33.32,1/7/2020 0:00,6:47:00 AM
Japan,3.0,1/9/2020 0:00,1:58:00 AM
Greece,75.48,2/10/2020 0:00,1:08:00 AM
Colombia,3.2,2/12/2020 0:00,11:29:00 AM
Chile,59.8,5/4/2020 0:00,7:51:00 AM
China,5948.81,8/18/2020 0:00,11:16:00 AM
Germany,10.99,12/3/2020 0:00,5:57:00 AM
China,290.97,12/6/2020 0:00,11:37:00 AM
Greece,68.97,2/23/2021 0:00,1:05:00 AM
Philippines,158.4,2/27/2021 0:00,12:25:00 PM
Indonesia,0.0,4/30/2021 0:00,2:51:00 AM
China,2.91,7/16/2021 0:00,11:04:00 AM
Panama,0.0,9/2/2021 0:00,8:04:00 AM
France,44.97,9/12/2021 0:00,3:06:00 AM
China,0.0,10/17/2021 0:00,10:02:00 AM
China,0.96,1/3/2018 0:00,5:02:00 AM
Egypt,14.94,1/6/2018 0:00,1:06:00 AM
Indonesia,17.79,1/12/2018 0:00,10:03:00 AM
China,45.87,1/14/2018 0:00,4:15:00 AM
Canada,17.97,1/14/2018 0:00,9:19:00 AM
France,0.78,1/15/2018 0:00,7:53:00 AM
China,11.31,1/20/2018 0:00,5:11:00 AM
China,0.78,1/21/2018 0:00,3:56:00 AM
Japan,21.87,1/27/2018 0:00,5:51:00 AM
Colombia,86.97,1/29/2018 0:00,11:11:00 AM
Indonesia,26.04,1/30/2018 0:00,4:57:00 AM
Indonesia,1.26,1/30/2018 0:00,1:17:00 AM
Brazil,19.47,2/23/2018 0:00,8:11:00 AM
Mexico,56.97,3/19/2018 0:00,11:33:00 AM
Brazil,35.25,3/20/2018 0:00,4:11:00 AM
France,56.04,3/21/2018 0:00,12:14:00 PM
Colombia,62.94,3/22/2018 0:00,12:48:00 PM
China,14.97,3/28/2018 0:00,2:51:00 AM
France,56.07,4/18/2018 0:00,1:55:00 AM
Indonesia,0.0,5/15/2018 0:00,4:06:00 AM
Indonesia,56.97,5/17/2018 0:00,10:13:00 AM
Indonesia,55.35,5/20/2018 0:00,7:25:00 AM
Indonesia,41.97,6/14/2018 0:00,2:21:00 AM
Philippines,0.9,7/12/2018 0:00,5:01:00 AM
Indonesia,50.97,7/13/2018 0:00,7:11:00 AM
Brazil,23.16,7/16/2018 0:00,7:16:00 AM
France,77.97,8/12/2018 0:00,10:53:00 AM
Indonesia,26.97,8/31/2018 0:00,7:52:00 AM
Japan,47.97,9/6/2018 0:00,11:02:00 AM
Indonesia,47.28,10/17/2018 0:00,11:26:00 AM
Indonesia,56.97,10/28/2018 0:00,2:36:00 AM
China,29.9,1/12/2019 0:00,5:19:00 AM
France,0.0,4/19/2019 0:00,2:14:00 AM
China,0.0,5/9/2019 0:00,2:24:00 AM
China,89.97,5/9/2019 0:00,8:27:00 AM
China,43.96,6/27/2019 0:00,8:05:00 AM
Indonesia,656.01,7/17/2019 0:00,5:38:00 AM
France,63.96,8/3/2019 0:00,9:50:00 AM
Bangladesh,258.02,8/7/2019 0:00,1:32:00 AM
Chile,799.96,8/23/2019 0:00,4:00:00 AM
Brazil,19.98,10/21/2019 0:00,8:38:00 AM
China,25.98,10/25/2019 0:00,6:23:00 AM
Indonesia,0.0,11/18/2019 0:00,11:17:00 AM
Colombia,99.96,12/18/2019 0:00,10:02:00 AM
China,0.0,4/26/2020 0:00,11:42:00 AM
Chile,16.67,6/2/2020 0:00,3:30:00 AM
Chile,28.11,7/13/2020 0:00,12:46:00 PM
Indonesia,1.08,7/18/2020 0:00,4:27:00 AM
Japan,299.97,7/24/2020 0:00,2:24:00 AM
China,59.97,8/18/2020 0:00,11:39:00 AM
China,209.97,10/23/2020 0:00,8:13:00 AM
China,1.72,2/20/2021 0:00,9:04:00 AM
Brazil,9.99,4/14/2021 0:00,9:34:00 AM
France,67.96,5/8/2021 0:00,10:19:00 AM
Australia,3.99,8/1/2021 0:00,6:09:00 AM
China,134.99,8/16/2021 0:00,5:42:00 AM
Japan,119.97,9/13/2021 0:00,6:55:00 AM
China,49.98,12/19/2021 0:00,4:23:00 AM
Brazil,38.6,2/29/2018,5:12:00 AM
China,579.71,4/31/2019,1:13:00 AM
Indonesia,26.67,1/1/2018 0:00,9:38:00 AM
China,1.5,1/2/2018 0:00,5:01:00 AM
Indonesia,51.99,1/24/2018 0:00,5:03:00 AM
Colombia,29.37,2/5/2018 0:00,7:20:00 AM
Bahamas,32.1,4/9/2018 0:00,8:07:00 AM
Indonesia,38.22,4/30/2018 0:00,10:36:00 AM
Philippines,32.85,5/3/2018 0:00,11:47:00 AM
Philippines,56.91,6/28/2018 0:00,3:27:00 AM
China,16.47,8/2/2018 0:00,11:30:00 AM
China,42.0,9/11/2018 0:00,10:28:00 AM
Egypt,26.97,9/16/2018 0:00,8:03:00 AM
Indonesia,0.0,10/21/2018 0:00,12:43:00 PM
Bangladesh,799.96,2/2/2019 0:00,7:30:00 AM
China,113.97,3/12/2019 0:00,5:15:00 AM
Somalia,71.96,3/12/2019 0:00,11:46:00 AM
Brazil,99.0,4/6/2019 0:00,2:04:00 AM
China,169.99,4/9/2019 0:00,9:30:00 AM
Indonesia,2.48,7/25/2019 0:00,12:12:00 PM
France,1865.98,9/6/2019 0:00,1:00:00 AM
China,13860.0,10/12/2019 0:00,6:43:00 AM
China,64.99,10/13/2019 0:00,5:28:00 AM
China,65.91,2/2/2020 0:00,9:04:00 AM
China,275.54,3/3/2020 0:00,9:02:00 AM
Greece,2143.35,4/26/2020 0:00,3:47:00 AM
Indonesia,49.99,4/28/2020 0:00,1:31:00 AM
China,39.76,5/27/2020 0:00,5:19:00 AM
Brazil,1.67,6/7/2020 0:00,8:25:00 AM
China,210.49,7/4/2020 0:00,10:59:00 AM
Brazil,1.22,8/25/2020 0:00,6:45:00 AM
China,59.98,9/18/2020 0:00,11:14:00 AM
China,219.96,10/17/2020 0:00,12:36:00 PM
Philippines,8451.74,10/20/2020 0:00,9:57:00 AM
Australia,599.96,2/20/2021 0:00,1:55:00 AM
China,83298.04,5/17/2021 0:00,9:02:00 AM
Indonesia,2018.99,5/26/2021 0:00,6:53:00 AM
Indonesia,0.74,7/22/2021 0:00,7:14:00 AM
China,39.96,10/7/2021 0:00,11:36:00 AM
Philippines,0.0,10/22/2021 0:00,1:05:00 AM
Indonesia,0.0,4/31/2021,5:55:00 AM
Brazil,110.85,1/8/2018 0:00,9:20:00 AM
China,0.87,1/14/2018 0:00,1:03:00 AM
France,56.07,1/14/2018 0:00,4:24:00 AM
Indonesia,277.29,1/17/2018 0:00,11:39:00 AM
Philippines,23.16,1/20/2018 0:00,10:00:00 AM
Indonesia,14.34,1/22/2018 0:00,11:52:00 AM
Brazil,29.97,1/30/2018 0:00,11:40:00 AM
United,23.67,2/25/2018 0:00,2:29:00 AM
China,1.05,3/13/2018 0:00,7:23:00 AM
Indonesia,23.97,4/5/2018 0:00,6:47:00 AM
China,0.0,4/15/2018 0:00,8:34:00 AM
Indonesia,19.5,4/17/2018 0:00,1:55:00 AM
China,50.97,5/12/2018 0:00,7:08:00 AM
China,38.97,5/21/2018 0:00,7:24:00 AM
Philippines,29.97,8/4/2018 0:00,1:50:00 AM
Canada,38.85,8/28/2018 0:00,6:44:00 AM
China,35.9,12/12/2018 0:00,1:43:00 AM
Indonesia,1.76,2/14/2019 0:00,7:06:00 AM
Philippines,29.99,2/23/2019 0:00,1:53:00 AM
Albania,0.54,2/26/2019 0:00,1:33:00 AM
China,12.0,3/15/2019 0:00,11:36:00 AM
China,940.0,8/11/2019 0:00,9:02:00 AM
Brazil,0.0,11/22/2019 0:00,7:05:00 AM
China,50.36,2/3/2020 0:00,6:17:00 AM
China,13.89,2/10/2020 0:00,2:37:00 AM
China,179.97,8/29/2020 0:00,10:31:00 AM
Colombia,29.99,9/23/2020 0:00,8:23:00 AM
China,73.76,10/28/2020 0:00,9:43:00 AM
Indonesia,41.91,11/1/2020 0:00,11:53:00 AM
Indonesia,0.0,11/6/2020 0:00,10:40:00 AM
Indonesia,25.98,2/15/2021 0:00,8:45:00 AM
Indonesia,2.19,2/21/2021 0:00,5:20:00 AM
Indonesia,1058.4,2/23/2021 0:00,7:50:00 AM
Germany,174.0,2/26/2021 0:00,2:07:00 AM
China,26.99,3/13/2021 0:00,7:40:00 AM
Indonesia,0.0,9/28/2021 0:00,4:33:00 AM
Philippines,139.96,10/16/2021 0:00,11:13:00 AM
China,7.99,12/26/2021 0:00,1:33:00 AM
China,0.64,2/31/2019,11:09:00 AM
Indonesia,78.0,1/3/2018 0:00,6:52:00 AM
Philippines,71.43,1/6/2018 0:00,6:28:00 AM
China,41.88,1/8/2018 0:00,7:48:00 AM
Indonesia,221.94,1/11/2018 0:00,12:52:00 PM
Indonesia,11.97,1/13/2018 0:00,7:35:00 AM
China,47.97,1/19/2018 0:00,6:06:00 AM
Indonesia,38.22,1/22/2018 0:00,3:05:00 AM
Canada,41.85,1/26/2018 0:00,2:13:00 AM
South,20.61,1/27/2018 0:00,11:48:00 AM
China,26.97,1/27/2018 0:00,7:18:00 AM
United,52.26,1/29/2018 0:00,6:43:00 AM
China,29.97,1/30/2018 0:00,7:06:00 AM
Indonesia,2.34,2/7/2018 0:00,10:17:00 AM
Indonesia,44.91,2/22/2018 0:00,1:43:00 AM
Brazil,74.94,3/7/2018 0:00,6:33:00 AM
Germany,44.97,3/8/2018 0:00,6:54:00 AM
China,41.97,4/7/2018 0:00,11:26:00 AM
China,11.97,4/28/2018 0:00,12:32:00 PM
China,89.97,5/12/2018 0:00,12:00:00 PM
Ecuador,86.97,5/18/2018 0:00,2:01:00 AM
China,2.91,7/6/2018 0:00,1:52:00 AM
Indonesia,28.02,7/8/2018 0:00,5:00:00 AM
Germany,38.85,7/10/2018 0:00,12:49:00 PM
Canada,42.0,8/8/2018 0:00,7:15:00 AM
Philippines,1.5,8/10/2018 0:00,6:37:00 AM
Indonesia,66.0,8/19/2018 0:00,7:21:00 AM
Indonesia,146.97,9/6/2018 0:00,4:44:00 AM
China,47.97,10/6/2018 0:00,1:20:00 AM
China,13.99,3/15/2019 0:00,6:15:00 AM
Greece,0.0,4/24/2019 0:00,11:48:00 AM
Mexico,902.87,8/5/2019 0:00,1:47:00 AM
China,33.98,8/10/2019 0:00,10:51:00 AM
China,4.0,8/19/2019 0:00,9:50:00 AM
China,2334.12,9/4/2019 0:00,10:26:00 AM
Indonesia,0.0,9/10/2019 0:00,9:37:00 AM
Canada,0.0,9/23/2019 0:00,6:55:00 AM
Philippines,49.99,11/20/2019 0:00,9:57:00 AM
China,75.98,12/7/2019 0:00,7:34:00 AM
France,297.0,2/4/2020 0:00,11:08:00 AM
China,198.0,2/19/2020 0:00,12:23:00 PM
Bahamas,68.55,2/24/2020 0:00,6:50:00 AM
China,59.9,7/25/2020 0:00,11:01:00 AM
Greece,131.04,8/27/2020 0:00,6:34:00 AM
France,15.99,9/6/2020 0:00,6:05:00 AM
Philippines,0.0,9/13/2020 0:00,3:21:00 AM
China,0.0,10/2/2020 0:00,8:01:00 AM
Cameroon,0.18,12/7/2020 0:00,4:48:00 AM
China,119.96,12/22/2020 0:00,12:45:00 PM
Brazil,42.92,12/25/2020 0:00,2:58:00 AM
Germany,50.18,1/13/2021 0:00,3:52:00 AM
Brazil,0.42,2/15/2021 0:00,6:09:00 AM
Philippines,2499.0,2/23/2021 0:00,7:42:00 AM
Mali,119.97,3/30/2021 0:00,12:30:00 PM
France,2.68,8/9/2021 0:00,2:15:00 AM
France,19.76,9/4/2021 0:00,3:06:00 AM
Albania,1273.02,2/31/2018,11:09:00 PM
Indonesia,1.08,1/7/2018 0:00,5:54:00 AM
Indonesia,62.97,1/12/2018 0:00,5:36:00 AM
China,35.97,1/15/2018 0:00,9:14:00 AM
South,2.1,1/19/2018 0:00,3:29:00 AM
China,42.0,1/22/2018 0:00,4:17:00 AM
Brazil,23.97,1/25/2018 0:00,12:54:00 PM
United,35.97,1/26/2018 0:00,12:09:00 PM
Bangladesh,32.97,1/30/2018 0:00,4:22:00 AM
Indonesia,66.0,2/17/2018 0:00,1:59:00 AM
Japan,56.97,2/18/2018 0:00,4:14:00 AM
China,2.43,3/21/2018 0:00,10:25:00 AM
Philippines,32.97,3/28/2018 0:00,1:48:00 AM
Indonesia,54.12,4/1/2018 0:00,12:31:00 PM
France,59.97,4/6/2018 0:00,4:15:00 AM
France,174.21,4/28/2018 0:00,10:58:00 AM
Brazil,0.0,5/26/2018 0:00,8:59:00 AM
China,0.81,7/4/2018 0:00,5:20:00 AM
Ecuador,43.32,7/18/2018 0:00,6:30:00 AM
Bangladesh,98.97,8/12/2018 0:00,5:52:00 AM
Colombia,3.21,8/15/2018 0:00,2:10:00 AM
Brazil,44.97,8/15/2018 0:00,8:23:00 AM
Colombia,38.85,8/31/2018 0:00,5:50:00 AM
Indonesia,49.5,9/8/2018 0:00,9:31:00 AM
Philippines,38.97,9/12/2018 0:00,4:48:00 AM
